tag,case_id,case_label,case_full_label,alignment_class,real_stage_values,real_attention_token_count_first_layer,aic_batch_size,aic_isl,aic_prefix,aic_ctx_tokens,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,operator_family,display_name,real_components_json,aic_ops_json,real_gpu_makespan_ms,real_gpu_kernel_time_sum_ms,aic_per_layer_latency_ms,diff_real_minus_aic_ms,ratio_real_to_aic,coverage_status,boundary_note,aic_query_path_json,aic_query_shapes_json,top_real_kernels_json
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",2.7404501999999997,2.733359,4.332978088615623,-1.5925278886156233,0.6324634336832217,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 7, \""s\"": 1280, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1291758}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.9545266}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.3354042}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1258046}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.059558200000000006}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.14743040000000002,0.1454016,0.24566652184456692,-0.0982361218445669,0.6001240986888688,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1066368}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0387648}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.0093248,0.0093248,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0093248}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0082624,0.0082624,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0082624}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.2360704,0.2346304,0.48832115386171404,-0.252250753861714,0.48343267157918773,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.22718080000000002}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.007449600000000001}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",1.8846973999999999,1.8830014,0.31023981161592484,1.574457588384075,6.074969521749338,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.8507453999999999}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.032256}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23561389496317134,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.0526656,0.0526656,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.0526656}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,attention,attention,"[""attn_mha""]","[""context_attention""]",2.4719740000000003,2.4719100000000003,2.120439910888672,0.35153408911132855,1.1657835656205893,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 2, \""s\"": 4096, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 2.4685948}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0033152}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.7117114,0.7102586,1.5220019002833094,-0.8102905002833094,0.46761531629331093,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6299258}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.08033280000000001}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,C12,"C12
P2x2048+2048
D10x4096",P b2 ctx8192 | isl4096 pre2048 | D b10 kv4096,prefix_probe,prefill,4106.0,3,4096,0,8192,2,1,8191,4096,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",5.522136400000001,5.5154548,4.922283193457359,0.5998532065426421,1.1218648303982104,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 2, \""s\"": 4096, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8193, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 2.4685948}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.8507453999999999}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.6299258}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.22718080000000002}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1066368}]"
